,drum pressure,excess oxygen,water level,steam flow
2206,526.92552,0.014716529,-2.2731064,22.343583
2207,526.7528,-0.0090032745,-2.6010949,22.738503
2208,525.63585,-0.024259467000000003,-2.5426111,22.365015
2209,525.85482,0.019446839,-2.2966147,21.82873
2210,525.4295400000002,-0.0032716462,-2.4398696,22.345465
2211,526.5283900000002,-0.016163929,-2.8861647999999995,22.997474
2212,527.42578,-0.0036394923,-2.7253284,22.709935
2213,526.38449,0.008035300799999999,-2.2546479,22.428135
2214,526.62922,0.010496887,-2.2806707000000004,22.490802
2215,528.67628,0.023379214,-2.6510482000000004,22.816765
2216,528.77025,0.037828757000000005,-2.2481109,22.854664
2217,528.48127,0.028064629,-1.7417966,22.488763
2218,529.1106,0.0073028302,-1.8791192,22.741281
2219,528.2312,-0.0020358091,-1.8489908,22.163573
2220,529.01436,0.011176351,-1.6503212,21.754145
2221,529.69422,0.014208326,-1.973507,21.653751
2222,530.61734,0.014145505,-2.0457296,21.656383
2223,532.17891,0.0042992271000000006,-2.2237674,22.187484
2224,534.17088,0.011694793,-2.2160401000000003,22.744871
2225,532.0290200000002,-0.019095795,-2.1893979,22.807646
2226,532.6923400000002,0.0033031197,-2.0307712,22.842576
2227,533.4572400000002,-0.015397024,-2.3634602000000005,23.530943
2228,533.07641,0.0054680901,-2.1074568,23.424535
2229,531.07492,0.0042055428,-1.7355874,22.422887
2230,531.56516,-0.0010448806,-1.9857156,22.689559
2231,532.80016,-0.0031281529,-2.3271722,23.477126
2232,530.50022,-0.029140483,-2.3295943,22.996207
2233,528.87949,-0.017367504,-2.2480817,22.395425
2234,527.20121,-0.021889408,-2.7621973,21.996244
2235,528.9386,0.032127712,-2.9327963,21.937539
2236,529.88079,0.013725204,-3.1821669,22.283751
2237,529.05984,-0.027418833,-3.3924163,22.666088
2238,528.82367,-0.007395914399999998,-3.2388254,23.036857
2239,526.93763,-0.0094054504,-3.2008227,22.367473
2240,525.67278,0.0039501343,-3.1217089,21.941209
2241,524.80601,0.0050590620000000005,-3.305121,23.810339000000006
2242,518.38117,-0.014329226,-3.6074741,24.630201
2243,515.23125,0.028291533,-2.828442,25.569211
2244,508.28671,-0.016395908,-2.7976781,26.099609
2245,503.74532,-0.0089285336,-1.9259123,26.440332
2246,499.95802,-0.0070754765,-1.7487121,26.99471
2247,496.08604,-0.0012822839,-1.2226553,27.413374
2248,491.59839000000005,0.0018658224,-0.80606108,27.213420000000006
2249,485.59684,-0.031187673,-0.74342442,27.635528000000004
2250,482.34857,0.026052202000000003,-0.65901677,27.886384000000003
2251,475.34318,0.0014063974,-0.69415788,27.141058
2252,468.00583,-0.010809421,-0.86829856,26.664002000000004
2253,462.97898,0.007706368199999998,-1.3993057,26.834403
2254,456.69888,0.009914383,-1.8516914,26.280059
2255,450.80309000000005,-0.0053907013,-1.9621713,25.954047
2256,444.68069,-0.015304816,-2.5305848,25.745297
2257,441.17521,0.0075539953,-2.7809923,25.831213
2258,438.19017,0.012067157,-3.1022681,26.240440000000003
2259,432.6691,-0.012790462,-2.9903266,25.920375
2260,430.25299,0.031821216,-2.6702932999999995,25.720802
2261,426.16392,0.037998625,-2.7772902000000004,25.203914
2262,420.18843,0.019985224,-2.7596807,24.482163
2263,414.44239,-0.010134951,-3.1815987,24.378201
2264,411.21976,-0.014330413,-3.8813462,24.375123
2265,410.42093,0.033250179,-3.8298063,24.664383
2266,407.26936,0.012118098999999998,-3.5425062000000005,24.921661
2267,401.72611,-0.0088381498,-3.6771253,24.779697
2268,398.75398,0.0069658998,-3.4446381,25.118237
2269,393.96629,-0.022902819,-3.8555716,25.262025
2270,389.4713,-0.0096692695,-3.6098915,24.892758
2271,382.95467,-0.020356417,-3.7060723,24.133701
2272,377.46447,-0.013719092,-3.9612611000000006,23.407353
2273,374.32176,-0.016360916,-4.5223858,23.762825
2274,372.46869,-0.016966171999999998,-4.9576915,24.420346
2275,369.7643,-0.0096372441,-4.7728528,24.246511
2276,367.27769,0.010811151,-4.2369735,23.830073
2277,362.7544,-0.0071104102,-4.2389014000000005,23.123121
2278,359.4154,-0.0088946925,-4.363877099999999,22.976279
2279,354.62229,-0.0054350938,-4.7553277000000005,22.476712
2280,352.46791,0.0058836377,-4.7182314000000005,22.611969
2281,351.78836,0.010016634,-4.948857599999998,23.014512
2282,349.94938,0.013660334,-4.386921,22.920738
2283,347.4100200000001,0.019187553,-3.9427527,22.534506
2284,343.01457,-0.0016205658,-3.967525100000001,22.23747
2285,340.92606,0.024940999,-3.8478018,21.953394
2286,336.35566,0.0081057956,-3.8799428,21.536689000000006
2287,334.9459,0.031971806,-3.5346121,21.394458
2288,334.07665,0.021857186,-3.7216818,21.157362
2289,331.08124,0.022482602,-3.4448735,20.58077
2290,328.17265,0.02193774,-3.2514256,20.266698
2291,326.59147,0.040572709,-3.5466307999999995,20.259581
2292,325.83365,0.038426257000000005,-3.4559554,20.771674
2293,324.6463,0.022243087,-3.4295343000000003,21.150051
2294,323.17341,0.013336031000000002,-3.0728463,21.148815
2295,322.28742,0.028161486,-2.6574505,21.042616
2296,321.20124,0.036680047,-2.4376876,20.818469
2297,318.46877,0.026560359,-2.3991924,20.285391
2298,313.83205,-0.0032265712,-2.4950611,19.519772
2299,312.18392,-0.0012009933,-2.8037957,19.196562
2300,311.85449,0.0021956202,-3.331207,19.133991
2301,311.9733700000001,0.0071188734,-3.3620983,19.191558
2302,312.07918,-0.0070883658,-3.5287675000000003,19.429007
2303,311.93335,0.035121593,-3.3202392999999994,19.13602
2304,310.4077,0.028771972000000007,-3.0425857999999995,18.990049
2305,309.91573,0.010502225,-3.3965358999999995,19.108165
2306,309.35823,-0.0059927895,-3.5440236000000005,18.988403
2307,305.48571,-0.041851048,-3.5539052000000004,18.585219
2308,303.47058,-0.0034106131,-3.5340376000000004,18.359581
2309,303.39909,0.031188219,-3.8387136,18.311612
2310,300.652,0.0063795402000000005,-4.0130095,17.982587
2311,299.24469,0.017479855,-3.736381,17.689249
2312,297.03687,-0.0021353499,-3.9888042,17.418968
2313,297.58539,0.0067537619,-3.9001553,17.830751
2314,296.60171,-0.030093812,-4.1921186000000015,18.074024
2315,297.76649,0.021691349,-3.6229097,18.197268
2316,293.95703,-0.030984233,-3.431883,17.801346
2317,295.4011799999999,0.012178914,-3.2059115,18.084787
2318,293.562,0.0027816937,-3.3756585,18.041025
2319,293.76793,-0.010662544,-2.9616819,18.660082
2320,293.44601,-0.0027226263,-3.0918319,18.769566
2321,293.73871,-0.0063979051,-2.4620666,17.634152
2322,290.6107,0.010568542,-2.4128667,15.7555
2323,287.5364,-0.0023975051,-2.3150449,14.636739000000002
2324,284.7994,-0.015762448999999998,-3.9686811,13.551203
2325,283.5943200000001,0.016640293,-4.1835834,12.227487
2326,280.08691,1.7485147,-4.4477627,10.923582
2327,276.64873,4.1691351,-4.7672982,10.133235
2328,276.15651,4.399074400000001,-5.284358900000001,9.6713718
2329,273.74216,3.6488127,-5.2794070999999985,9.2587709
2330,273.36247000000003,2.2932012000000004,-5.0142821,8.7822427
2331,272.88498,0.05880625,-4.1881251000000015,8.0960506
2332,268.52147,0.001528817,-3.8575689,7.4094547
2333,264.952,0.79400972,-3.7332417,6.4434245
2334,261.8157,3.2234032000000004,-3.5775536,5.6231769
2335,262.12682,-0.011398175,-3.4981602,5.3020095000000005
2336,262.90636,1.2425183000000002,-3.2533931000000003,4.8761017
2337,261.32432,3.1541444,-2.6486834,4.4105211
2338,261.42753,2.150931,-2.483734,4.0468346
2339,260.06038,0.66103715,-2.3266797,3.8989451
2340,260.62366000000003,0.74629303,-2.0072806,3.6106372
2341,259.42479,4.79013,-1.5982007,3.359099
2342,262.04169,0.026316948,-0.92072029,3.5752045
2343,259.87957,1.1498403999999998,-1.1931971,3.3845915
2344,262.57987,0.0080191075,-0.19738044,3.673038
2345,264.13521000000003,0.0024433162,-0.11639723,3.7850515
2346,264.28167,-0.030508073,0.45832016,3.6660867
2347,265.63024,0.60404145,1.0232989,3.4511918
2348,267.03286,0.00048739608,1.4876279,3.3681515
2349,269.11119,0.092611137,1.4414678,3.5387289
2350,269.25019,1.681866,1.913122,3.4086444
2351,269.71208,-0.010066792,2.0542054,3.5313468
2352,270.70711,0.50074139,1.9038555,3.6199612
2353,273.58642000000003,0.91741733,2.7069563,3.5877322
2354,274.56155,0.0010587966,2.6194692,3.4773816
2355,279.02477000000005,0.050252671,3.1783708,3.6329476
2356,279.52562,0.0065754437,3.2002928,3.4428274
2357,280.90591,0.04179619,3.5978943999999995,3.3841756000000003
2358,279.72573,0.14416515,3.4414653,3.1617324
2359,282.27202,0.018639406,3.0874889,3.4613841
2360,283.29306,-0.019583705,2.9133918,3.8363323
2361,286.28711,-0.010969335,3.1703801,4.184804799999998
2362,287.46483,1.604109,3.3789905,3.9970768
2363,288.93391,0.020412527,3.7757203,4.193846700000001
2364,290.06999,0.0022800986,3.4813989000000003,4.4046561
2365,289.52832,-0.0013125283,3.2985108,4.0443189
2366,289.80745,3.7823771,3.6373098,3.9204643
2367,290.61396,5.4167587,3.1834752,4.0146744
2368,291.89636,2.9703099,2.9649697,4.0509128
2369,292.13818,3.3000422999999994,3.1781044,4.0409708
2370,291.2275,8.795356199999999,3.1102768,3.8274936
2371,290.4944700000001,12.464151,2.9580318,3.8135883
2372,290.4360200000001,-0.015913231,2.6115331000000004,3.9689369
2373,290.67423,1.4697598,2.4965405,3.8544683
2374,292.5684,1.6338473,2.8904854,4.0556575
2375,295.694,0.012048205,2.673503,4.2003285
2376,294.35232,4.1775784,3.028634,4.1304013
2377,293.30849,9.3034854,3.167759,4.2093727
2378,294.35439,10.440849,2.9001745,4.2933895999999985
2379,293.64589,9.8489098,2.9758558,4.3459808
2380,296.89519,2.7726893,3.4199689,4.6481273000000005
2381,296.51396,0.25312896,3.4479219,4.4895137
2382,296.4212,0.001623295,3.7734925,4.266726
2383,297.32585,0.021491414,3.5816172,4.1359612
2384,297.8841,-0.020082006,3.4357257000000003,3.9744036
2385,297.36474,2.6964301,3.2853767,3.5004754
2386,297.01261,9.6270694,3.6403146,3.0317627000000003
2387,295.01763,12.916301,3.0218551,2.9771418
2388,295.45886,11.355296,2.5714883,2.9913824
2389,298.3712700000001,8.5904066,2.640076,2.8874735
2390,299.55446,6.1087696,2.8231213,2.9372455
2391,300.72143,2.7049537,2.8077171,3.0920913
2392,302.65164,0.017364943,3.0106501,3.4310881
2393,303.14825,0.006350183299999999,2.9874388,3.6496594
2394,306.20995,0.036311092,3.483054,4.0814275
2395,307.06184,-0.016059218,3.4789168,4.2126828000000005
2396,308.29858,0.016574933,3.9195554,3.8536434
2397,308.12789,5.6064956,4.4077905999999984,3.7765404
2398,308.81562,1.6342217,3.9672433,3.940519
2399,309.81859,1.9080177,3.5909335,3.7678642
2400,308.06498,2.8050586,3.9273454,3.674864700000001
2401,308.46992,-0.027813409,3.4179644,5.0430797
2402,313.85963,-0.0084285489,3.0644388,7.1404277
2403,319.5303600000001,-0.011403848,3.4116035000000005,9.4355257
2404,326.01797,0.0044801959,4.7955956,11.032285
2405,330.23941,0.0043680033,6.1488651,12.289155
2406,337.39632,0.057971918,7.756551600000001,13.956808
2407,342.15908,-0.011454155,8.333175299999999,15.830936
2408,347.9157,-0.018813148,9.1539995,17.385624
2409,352.35156,-0.018204442,10.102082,18.63028
2410,356.58454,-0.019380205,10.583047,20.264298
2411,363.08677,0.022860833,11.064549,21.766379
2412,365.15886,0.027676195,11.707155,22.205045
2413,366.91746,0.0067975656,12.295031,22.882919
2414,368.83326,-0.006204465699999999,11.848218,23.424314000000006
2415,369.6882,-0.0030932871,11.668057,24.155055
2416,373.17839,0.026755927,11.54228,25.262035
2417,373.11442,0.0016686838,10.826457,25.566997
2418,375.86553,0.041252856,11.128958,25.966738
2419,374.05582,-0.018585933,10.286877,26.221942
2420,375.05431,-0.0031740345,9.9532541,26.799472
2421,377.32779,0.026573112000000003,9.4014019,27.050429
2422,376.34263,0.022991439,9.2220747,26.780639
2423,375.79367,0.021754893,8.8186132,26.856896000000006
2424,373.80347,0.006068603299999999,7.8805457,26.901843
2425,375.16044,0.019812271,7.445517999999999,27.655377
2426,374.51041,-0.0060962021,6.5853299,27.797329
2427,372.98299,0.014193817,6.7768892,27.163434
2428,372.22521,-0.035193787000000004,6.1457548,27.498969
2429,372.30864,-0.011356128,5.2950347,27.668806
2430,374.84128,0.024328261,5.657354,28.205241
2431,376.21253,0.0082236292,5.0282229,28.704538
2432,375.25171,-0.011447664,5.240919,28.654437
2433,373.14471,-0.04023308,4.9370191,28.337483
2434,372.18075,-0.0094751427,4.5167553,27.919544
2435,371.69306,-0.015526506,4.1711325,27.953613
2436,371.89115,0.014535172,3.7781003,27.659293
2437,370.47884,0.0099517331,3.7321908,27.208974
2438,370.19821,-0.013481384,3.2845921,27.499808
2439,370.85699999999997,-0.0040051945,2.8780239,27.657919
2440,371.92234,0.011418558999999998,3.0815313,28.122145
2441,371.4523,0.016774412,3.1690949,28.303187
2442,371.68166,0.016683676,3.5134209000000003,28.936119
2443,368.88565,0.0089001998,3.554551,28.210162
2444,366.54267,0.0043567148,3.9468698,27.935990000000004
2445,367.16881,0.019268694,3.5910652,28.575859
2446,363.90759,-0.01186901,3.3894098,28.18689
2447,360.83352,-0.013399895,3.597536,27.785406
2448,359.4833700000001,-0.011598608,3.2149122,27.951755
2449,360.05604,0.043492083,3.1464754,27.760382
2450,357.56798,0.025274379,3.3707895,27.183975
2451,357.1855700000001,0.018021115,3.3115198,27.395103
2452,355.89897,-0.010998783,2.8639787,27.670475
2453,357.65206,0.010230201,3.0384814,28.290935
2454,358.21339,0.010275951,3.0769727,28.071734000000006
2455,357.74747,0.013425064,3.6344423,27.437473
2456,355.84413,0.0046857089,3.6081621,27.143826
2457,354.20094,0.025097544,3.3520287000000004,26.780646
2458,353.23809,0.02885389,3.0081943,26.699088
2459,351.65968,-0.0044141577,2.6474156000000004,26.886129
2460,352.65825,0.0056789614,2.6142884,27.265677
2461,351.8092,0.023217291,2.6360875,27.207402
2462,349.91073,0.0088811327,3.004005,26.96397
2463,349.84795,-0.021033567000000003,2.5074102000000003,27.408340000000006
2464,349.0886799999999,-0.0071536959,2.4190292,27.376372
2465,347.47069,-0.016850887,2.8330284,27.382011
2466,349.07800000000003,0.0058156529,2.5798849,28.014371
2467,350.89333,0.02501383,2.8469511,28.232532
2468,349.49072,-0.012654697,3.1422749,28.181171000000006
2469,348.1182,-0.018578259,3.2771678,28.064647
2470,347.5517200000001,-0.00014484313999999998,3.161067,28.005542
2471,345.17523,-0.0040726601,2.9635959,27.187734000000006
2472,344.22900000000004,0.027813911,3.0518549,26.727096000000003
2473,341.26986,0.0025884892000000003,2.6795144,26.38043
2474,340.95821,0.011638431,2.4027308,26.176
2475,340.97278,0.041241561,2.2593271,26.069753
2476,337.43718,-0.0058669545,2.1681797,25.598418
2477,336.44322,-0.0005952439800000001,1.7549475,25.28439
2478,337.30983,-0.017132219,1.3151556999999998,25.551745
2479,339.83075,0.03574914,1.4896186000000002,25.679869
2480,339.94393,0.024536661,2.0311699,25.89277
2481,340.28416,0.0032275818,1.8926916,25.669628
2482,340.11381,0.13295737,2.0841384,25.07196
2483,340.68654,0.038724398,2.3625234,24.434834
2484,339.2293200000001,0.85573025,1.9318258,23.970856
2485,342.0102,0.5223451,2.087928,24.073203
2486,343.32401,0.017437961000000002,1.5356596000000002,24.251258
2487,343.3596,-0.0050546346,1.8856583,23.838343
2488,344.84544,0.0072113607,2.1194815,23.39605
2489,347.59152,0.022872093,2.0722093,23.181014
2490,350.44699999999995,0.013606795,1.9777352,23.154033
2491,351.3965,-0.0064553071,1.9556355,22.806932
2492,353.53802,-0.0031255947,2.1163862,22.630159
2493,354.92122,0.42243304,2.057552,22.534091
2494,357.5182,0.022564605,2.1737515,22.700091
2495,361.21433,0.052472658,1.9835148,23.079724
2496,361.65596,0.17074366,2.5437149,23.155437
2497,361.99769,1.1278494,2.7432515,22.963508
2498,364.03539,0.017092442,3.1507509,23.122012
2499,365.12105,0.022004926,2.8671582000000004,23.030347
2500,366.13643,-0.0075923187,3.0783384,22.941083
2501,366.42012,-0.010713911,2.727018,22.898587
2502,367.90515,0.0039142792,3.0131472,23.231325
2503,370.33304,0.60789561,2.9361556,23.31015
2504,369.81043,1.7840655,3.3221907,22.738682
2505,371.73747,0.21155392,3.4070518,23.157516
2506,373.99858,0.02932334,3.1896972000000003,23.014247
2507,372.83728,0.19295748,3.4549510000000003,22.563982
2508,373.29904,-0.0078175635,3.4381015,22.461084
2509,376.60855,0.010588468,3.0097021,22.620924
2510,378.63324,0.071006652,2.93832,22.536809
2511,378.14957,-0.030785207,2.9821001,22.643824
2512,379.02073,-0.018059026,2.6598831,22.892127
2513,380.19762,0.068990654,2.3357191000000004,22.716282
2514,382.44428,0.61499373,2.5179702,22.395164
2515,383.35441,0.20382541,2.779806,22.08436
2516,382.81983,-0.0091728903,2.478238,21.865473
2517,386.00062,0.0040756244,2.1943356,22.116665
2518,388.11684,0.089006401,1.931067,22.295505
2519,390.30257,0.17468731,2.5013197,22.790854
2520,391.67421,0.12352892,2.5880018,23.049612
2521,391.78692,0.59960411,2.7751971,22.764416
2522,391.70743,-0.023788162,3.1238454,22.98314
2523,394.29462,0.0011360762,2.9971443,23.110563
2524,394.99503,0.16163312,3.1116832000000003,23.19741
2525,395.23744,0.84177611,3.4114911,23.203995000000006
2526,393.94705,2.0166258000000004,3.076282,23.295152
2527,397.85112,0.7707005,3.4149978,23.709613
2528,399.02684,-0.018663344,3.0170109,24.13071
2529,402.46755,0.010223773,3.6603791,24.780334
2530,402.551,0.015778223,3.9816916,24.327878
2531,402.40994,0.005380214,4.2268261,24.241612
2532,402.21768,-0.034483249,3.6204098,24.387949
2533,403.05632,0.13748629999999998,3.4961542000000003,24.612804
2534,405.42018,0.0016750775,3.6064154,24.880751
2535,407.43629,-0.0069977635,3.2904756,25.123577
2536,407.15574,0.06269783400000001,3.4772347000000003,25.031111
2537,408.13463,-0.018763611,3.4222767,25.216016
2538,410.80786,0.01658786,3.2637291,25.681952
2539,409.57357,0.010903074,3.4606929,25.139899
2540,406.97391,0.65920185,3.507978500000001,24.540283
2541,406.52714,1.2695212,2.9632240000000003,24.632641
2542,408.87972,0.60081358,2.7586295,24.750072
2543,411.19375,0.013711867,2.8711034,24.767356
2544,410.85347,0.016913848000000002,3.2801703,24.572819
2545,410.81473,0.0079063912,3.1217639,24.726074
2546,411.39777,0.15756616,2.7788767999999995,24.60637
2547,410.67392,0.64307821,2.9064717,24.435251
2548,409.37665,1.6042827,2.9609909,24.009724
2549,410.85576,1.0778871,2.9615049,24.071514
2550,410.24347,0.39229834,2.7904329,23.883503
2551,410.19484,-0.011763843,2.8750917,24.145342000000007
2552,411.97414,-0.0090359871,2.4608373,24.738718
2553,412.85405,0.013347042,2.6688487000000003,24.933714
2554,410.0698,-0.031261239,2.9061389,24.854104
2555,408.75164,1.0756206,2.8300632,24.534394
2556,407.1887200000001,2.263707,2.7850827,24.551992
2557,405.45828,0.87132125,2.4137091,24.247777
2558,406.94917,1.1642181,2.5756021,23.923789000000006
2559,406.13871,0.44745658,2.6864699,24.174677
2560,407.88211,0.020464811,2.3727468,24.30894
2561,410.06018,0.015871337,2.541821,24.734185
2562,408.85202,-0.0090098871,2.7552736,24.425225
2563,408.14799,0.004388414199999999,3.1562622000000005,24.068267
2564,407.16388,0.0056398699,2.7892922,23.643713
2565,409.6136,0.019600158,2.7796178,24.161994
2566,407.642,-0.022787761,2.282036,23.523742
2567,408.83696,0.012433231,2.8151105,23.617420000000006
2568,410.47051,0.00027377858,2.2814975,24.32608
2569,412.38135,0.0007895625900000001,2.319824,24.393685
2570,411.77338,-0.0039573965,2.6603064,24.132971
2571,411.65532,0.014595714,3.0957955000000004,24.161019
2572,409.01731,-0.012790597,2.6304504,24.080264
2573,407.40602,-0.037631445,2.3134748,24.076257
2574,410.40949,0.013707005,2.1972454,24.53583
2575,410.72197,0.0163002,2.4171257,24.387255
2576,409.91882,0.0033475261,2.7365213,24.240156
2577,410.46105,0.006001680600000001,2.6004575,24.540608
2578,409.66254,-0.014658011,2.506561,24.319967
2579,410.69159,-0.0031530738,2.7163675,24.582038
2580,410.40142,-0.0059463083,2.5518492000000004,24.820262
2581,411.29426,0.036571446,2.8569303,24.657843
2582,408.44437,-0.016306642,2.667092,24.203529
2583,410.22051,0.01483648,2.6968571,24.834426
2584,411.83463,0.036715298,2.6380751,24.809676
2585,411.13903,0.043732563,3.1630636,24.452702
2586,410.23588,0.04049367,3.3554212,23.990589
2587,409.92518,-0.019410512,2.8991572,24.195237
2588,412.53693,-0.0113114,2.5363535,24.420029
2589,414.70895,0.042502791,3.1201217,23.923388
2590,413.71959,-0.01269818,3.1075561,24.301079
2591,414.08954,-0.022226204,2.4546197,24.576106
2592,416.90628,0.033203276000000004,2.6908539,24.647831
2593,414.20329,-0.012685536,2.657695,23.914938
2594,413.86932,-0.018415229,2.5303512,23.860227
2595,410.94143,-0.055198901,1.5968492,23.236819
2596,412.38054,-0.0088348381,1.6319659,23.130724
2597,416.0133,0.028234207,1.4275626,24.070825
2598,417.43529,0.022600451,1.6995625,24.856673
2599,417.58594,-0.010649406,2.0982829,25.654992
2600,415.61337,-0.031855679,2.3248222000000003,25.596205
2601,416.82807,0.0048420246000000005,3.0392295,25.69534
2602,416.51814,0.0029436538,3.0323989,25.501482
2603,415.65558,-0.0080563648,3.4027244,25.452562
2604,415.1309,0.017671483,3.4447212,24.955665
2605,415.76841,-0.0057662083,3.3962488,25.75695
2606,415.60188,-0.029082982,2.9145051,26.441544
2607,417.6346,-0.0036536716,3.3488576,26.703277000000003
2608,419.07194,-0.0095895147,3.4356528,27.115599
2609,420.04464,-0.012419699,3.8145582,27.893657
2610,421.00143,-0.011261793,3.9278436,28.05201
2611,418.97429,-0.005652533299999999,4.1863919,27.149075
2612,417.07864,-0.0044023943,4.5489633000000005,26.834390000000006
2613,415.50261,0.0011068162,3.9400001,26.361462
2614,416.49156,0.006081314399999999,3.4424259,26.273001
2615,416.931,-0.0003011484,3.1699452,26.491173
2616,416.78279,0.0035026758,3.3902146,26.298047
2617,419.19325,0.034997963,3.3474286,26.535641
2618,419.82045,0.02609406,3.255434,26.39696
2619,420.16674000000006,6.2127439e-05,3.4378156000000004,26.357701
2620,420.61733,-0.007712653000000002,3.2270066,26.454777000000004
2621,419.25067,0.0019967820000000003,3.2356700000000003,26.059017
2622,419.8182900000001,0.029525857000000006,3.2860736000000004,26.044136
2623,418.01767,0.024512754,2.8991541,25.764301
2624,416.86114,0.016460755,2.9992194,25.476576
2625,417.63451,0.015859242,2.5812806,25.753907
2626,417.11632,0.0047561591,2.5163855,25.967396
2627,414.5773,-0.0084856894,2.5877741000000003,24.966968
2628,415.57754,0.024268157,2.581703,24.897185
2629,414.61334,0.004165537899999999,2.0013434,24.681281
2630,414.27947,-0.014596732,1.8745468,24.518073
2631,416.52832,0.034551519,1.719672,24.259523
2632,416.78113,0.019183518,1.8044039,23.939614
2633,416.3978,0.013903568,1.7179407,24.041641
2634,414.26702,-0.0045375208,1.4739786,23.924758
2635,414.47142,-0.0056285547,1.256709,24.425914
2636,416.56326,0.006397326700000001,1.186288,25.037274
2637,415.98252,-0.010995398,1.5893301000000002,24.842083
2638,415.63073,0.014606724,2.2634006,24.713458
2639,415.71888,0.014938406,2.3869987,24.739507
2640,415.43032,0.006235110899999999,2.374973,24.881439
2641,416.10211,0.02333675,2.8173983,25.207493
2642,412.35799,1.5498462,3.1656863,23.784443
2643,404.89624,6.6243019,3.5382508,22.307752
2644,397.8054,7.9077394,2.554851,21.320309
2645,394.22847,5.5457795,0.85384329,20.37435
2646,389.47064,6.1709687,0.050865675,19.246142000000006
2647,382.71425,10.150068,-0.73296756,18.12428
2648,378.74547,12.255797,-2.0294959,17.070554
2649,375.13572,10.491214,-3.359909,16.333710999999994
2650,370.51281,9.995730300000002,-4.1965726,15.627528
2651,366.15196,11.149345,-4.8382853,14.688012
2652,362.37733,11.266353,-5.7176923,14.198337
2653,357.57583,13.226674,-6.171212799999998,13.613964
2654,353.01526,14.290619,-6.451613,13.29704
2655,349.30077,14.56544,-7.005576400000002,12.883646
2656,344.4960200000001,15.475971,-6.9736789,12.295543
2657,340.93626,12.185045,-7.2157452000000015,12.163064
2658,338.90128,11.278571,-7.1263302,11.986341
2659,333.90647,13.494831,-6.782907000000002,11.745221
2660,329.94246,14.762313,-6.7655669000000005,11.141178
2661,329.63258,12.882665,-6.4021243,11.359171
2662,327.45647,10.465303,-6.2654966,11.206542
2663,325.4325,10.813134,-5.543460700000002,11.043912
2664,322.22827,13.354862,-5.0745731,10.386664
2665,319.48093,13.976226,-4.9579617,9.9198377
2666,315.54066,14.38085,-5.1589539,9.4244845
2667,313.40076,14.41237,-5.1704735999999984,9.467693400000002
2668,313.19326,12.439899,-5.427183599999998,9.7364396
2669,313.27382,8.5170271,-5.1055869000000005,9.8705817
2670,311.09096,8.0010624,-4.8922644,9.531416900000002
2671,308.90629,8.8649232,-4.7172364999999985,9.2270562
2672,308.8966,8.1655468,-4.7943075,9.2779544
2673,307.33877,9.3026399,-4.7939587,9.0210369
2674,307.38233,8.963264500000003,-4.4175739,9.1571489
2675,308.40718,5.1517963,-4.5076322,9.4892838
2676,307.23099,4.213724299999999,-3.9503161,9.5865482
2677,305.19168,7.8744089000000015,-3.5079142999999995,9.2876084
2678,303.2161200000001,8.6503541,-3.5837301,9.1345429
2679,304.16686,7.2981834,-3.5757776,9.1546283
2680,304.06736,8.0204963,-3.2288164,9.3848029
2681,302.53562,11.160612,-2.8328889,9.0638129
2682,299.06662,14.36372,-2.7598595,8.5023454
2683,296.15114,15.879501,-3.2631451,8.5290877
2684,295.62698,14.923262,-3.4800562999999998,8.857778699999997
2685,296.8928200000001,11.504748,-3.4551512000000004,9.1513381
2686,296.07124,11.201845,-3.113208,8.840208
2687,291.69236,12.791774,-3.0476067,8.5961965
2688,292.38928,12.486205,-3.392771,8.8976614
2689,291.51339,10.303429,-3.5882366,8.986288400000003
2690,290.39289,10.383438,-3.2434907,8.889472999999997
2691,289.23204,10.653326,-3.0698151,8.868277599999997
2692,289.16869,8.2100392,-3.2739241000000003,8.8890713
2693,289.28915,7.462550299999998,-3.03981,8.7051119
2694,288.19225,9.1427994,-2.7018576000000003,8.5390672
2695,286.92276,9.1857034,-2.7823276000000003,8.4307295
2696,287.46178,8.855063000000003,-2.7903497,8.614948199999999
2697,285.06556,10.340568,-2.7427377,8.519577
2698,284.48291,9.774579,-2.8731697,8.7479891
2699,285.62342,9.4820251,-2.845255,8.7859169
2700,283.19638,10.053811,-2.6766487,8.651454600000001
2701,284.4984100000001,10.344022,-2.4043076,8.773264900000001
2702,282.81418,8.9318304,-2.7467136,8.7641421
2703,281.8770600000001,9.2813419,-2.6809493,8.6963177
2704,278.72407000000004,10.881883,-2.6495376,8.612165
2705,276.62602000000004,12.561627,-3.0585378,8.622936
2706,276.41686,12.535283,-2.9877637000000004,8.6139616
2707,274.33157,13.429448999999998,-3.1263588,8.2460544
2708,274.81989,10.431674,-2.7542387,8.419691499999999
2709,273.85901,9.6095705,-3.3083863,8.2295457
2710,271.82294,12.592893,-2.8496490000000003,8.25163
2711,271.8636,9.5295686,-3.253379,8.4767118
2712,273.14995,7.594657400000001,-3.1950298,8.3707496
2713,273.67738,8.679464900000001,-2.7211139,8.234884
2714,271.7349,11.328687,-2.6404359,8.0850052
2715,270.79312000000004,12.996945,-2.6141842,7.9310797000000015
2716,271.84185,11.034638,-3.0705803,8.2436598
2717,273.87649,8.7255795,-2.9091546000000004,8.6114611
2718,274.70743,6.649957799999998,-2.5956495,8.7395648
